Mod:Item:MetaData, Localized Name
ActuallyAdditions:itemPaxelCrystalWhite, Enori Crystal AIOT
armourersWorkshop:equipmentSkinTemplate:0, 空白模板
armourersWorkshop:equipmentSkin, 时装
armourersWorkshop:paintbrush, 笔刷
armourersWorkshop:paintRoller, 油漆滚筒
armourersWorkshop:colourPicker, 拾色器
armourersWorkshop:burnTool, 加深工具
armourersWorkshop:dodgeTool, 减淡工具
armourersWorkshop:colourNoiseTool, 随机颜色工具
armourersWorkshop:shadeNoiseTool, 随机阴影工具
armourersWorkshop:hueTool, 多功能工具
armourersWorkshop:blockMarker, 标记工具
armourersWorkshop:blendingTool, 混合工具
armourersWorkshop:mannequinTool, 模特工具
armourersWorkshop:wandOfStyle, 风格棒
armourersWorkshop:soap, 肥皂
armourersWorkshop:dyeBottle, 染料瓶
armourersWorkshop:guideBook, 时装工坊说明书
armourersWorkshop:armourersHammer, 方块旋转锤
armourersWorkshop:debugTool, 调试工具
armourersWorkshop:skinUnlock:0, 时装栏解锁器-头
armourersWorkshop:skinUnlock:1, 时装栏解锁器-身
armourersWorkshop:skinUnlock:2, 时装栏解锁器-腿
armourersWorkshop:skinUnlock:3, 时装栏解锁器-脚
armourersWorkshop:skinUnlock:4, 时装栏解锁器-翅膀
armourersWorkshop:linkingTool, 方块链接工具
armourersWorkshop:armourContainer, 时装容器(未镶嵌)
armourersWorkshop:armourContainerHead, 时装容器(头部)
armourersWorkshop:armourContainerChest, 时装容器(上身)
armourersWorkshop:armourContainerLegs, 时装容器(腿部)
armourersWorkshop:armourContainerFeet, 时装容器(鞋子)
CompactMachines:psd, 手持缩放仪
CompactMachines:shrinker, 原子缩小模块
CompactMachines:enlarger, 原子放大模块
CompactMachines:interfaceitem, 世界缩放接口
CompactMachines:quantumentangler, 量子纠缠仪
ExtraUtilities:mini-soul:0, Soul fragment
ExtraUtilities:mini-soul:3, Soul fragment
ExtraUtilities:angelRing:0, Angel Ring
ExtraUtilities:angelRing:1, Angel Ring
ExtraUtilities:angelRing:2, Angel Ring
ExtraUtilities:angelRing:3, Angel Ring
ExtraUtilities:angelRing:4, Angel Ring
ExtraUtilities:paintbrush:0, Paintbrush
ExtraUtilities:nodeUpgrade:0, Speed Upgrade
ExtraUtilities:nodeUpgrade:1, Item Filter
ExtraUtilities:nodeUpgrade:2, World Interaction Upgrade
ExtraUtilities:nodeUpgrade:3, Stack Upgrade
ExtraUtilities:nodeUpgrade:4, Creative Upgrade
ExtraUtilities:nodeUpgrade:5, Ender Transmitter
ExtraUtilities:nodeUpgrade:6, Ender Receiver
ExtraUtilities:nodeUpgrade:7, Depth-First Search Upgrade
ExtraUtilities:nodeUpgrade:8, Breadth-First Search Upgrade
ExtraUtilities:nodeUpgrade:9, Pseudo Round Robin Upgrade
ExtraUtilities:golden_lasso:0, Golden Lasso
ExtraUtilities:divisionSigil, Division Sigil
ExtraUtilities:unstableingot:0, Unstable Ingot
ExtraUtilities:unstableingot:1, Semi-stable nugget
ExtraUtilities:builderswand, Builder's Wand
ExtraUtilities:shears, Precision Shears
ExtraUtilities:creativebuilderswand, Creative Builder's Wand
ExtraUtilities:ethericsword, Etheric Sword
ExtraUtilities:erosionShovel, Erosion Shovel
ExtraUtilities:destructionpickaxe, Destruction Pickaxe
ExtraUtilities:defoliageAxe, Healing Axe
ExtraUtilities:temporalHoe, Reversing Hoe
ExtraUtilities:sonar_goggles, Sonar Goggles
ExtraUtilities:watering_can, Watering Can
ExtraUtilities:scanner, Portable Scanner
ExtraUtilities:golden_bag, Golden Bag of Holding
ExtraUtilities:bedrockiumIngot, Bedrockium Ingot
pressure:Debugger, 压力系统调试物品
pressure:Interface, 压力系统端口
pressure:TankWall, 水库外墙
pressure:FluidInterface, 水库端口
pressure:HandPump, 手压泵
pressure:Canister, 金属罐
pressure:Configurator, 流体过滤调置器
StorageDrawers:upgradeTemplate, 升级模板
StorageDrawers:upgrade:2, 抽屉容量升级(II)
StorageDrawers:upgrade:3, 抽屉容量升级(III)
StorageDrawers:upgrade:4, 抽屉容量升级(IV)
StorageDrawers:upgrade:5, 抽屉容量升级(V)
StorageDrawers:upgrade:6, 抽屉容量升级(VI)
StorageDrawers:upgradeStatus:1, 状态显示升级(I)
StorageDrawers:upgradeStatus:2, 状态显示升级(II)
StorageDrawers:upgradeVoid, 虚空升级
StorageDrawers:upgradeCreative:0, 创造模式容量升级
StorageDrawers:upgradeCreative:1, Creative Vending Upgrade
StorageDrawers:upgradeRedstone:0, Redstone Upgrade
StorageDrawers:upgradeRedstone:1, Redstone Max Upgrade
StorageDrawers:upgradeRedstone:2, Redstone Min Upgrade
StorageDrawers:upgradeLock, 抽屉钥匙
StorageDrawers:shroudKey, 屏蔽钥匙
StorageDrawers:personalKey:0, 私人钥匙
StorageDrawers:personalKey:1, 私人钥匙 (CoFH)
StorageDrawers:tape, 打包带
ae2wct:infinityBoosterCard, 量子增幅器
ae2wct:infinityBoosterIcon, item.null.name
ae2wct:wirelessCraftingTerminal, 无线合成终端
ae2wct:magnetCard, 磁场增幅卡
ae2wct:boosterBG, item.boosterBG.name
ThermalDynamics:servo:0, 伺服器
ThermalDynamics:servo:1, 硬化伺服器
ThermalDynamics:servo:2, 强化伺服器
ThermalDynamics:servo:3, 信素伺服器
ThermalDynamics:servo:4, 谐振伺服器
ThermalDynamics:filter:0, 过滤器
ThermalDynamics:filter:1, 硬化过滤器
ThermalDynamics:filter:2, 强化过滤器
ThermalDynamics:filter:3, 信素过滤器
ThermalDynamics:filter:4, 谐振过滤器
ThermalDynamics:cover:0, 石头 覆盖板
ThermalDynamics:cover:0, 草方块 覆盖板
ThermalDynamics:cover:0, 泥土 覆盖板
ThermalDynamics:cover:0, 灰化土 覆盖板
ThermalDynamics:cover:0, 圆石 覆盖板
ThermalDynamics:cover:0, 橡木木板 覆盖板
ThermalDynamics:cover:0, 云杉木板 覆盖板
ThermalDynamics:cover:0, 白桦木板 覆盖板
ThermalDynamics:cover:0, 丛林木板 覆盖板
ThermalDynamics:cover:0, 金合欢木板 覆盖板
ThermalDynamics:cover:0, 深色橡木木板 覆盖板
ThermalDynamics:cover:0, 橡树树苗 覆盖板
ThermalDynamics:cover:0, 云杉树苗 覆盖板
ThermalDynamics:cover:0, 白桦树苗 覆盖板
ThermalDynamics:cover:0, 丛林树苗 覆盖板
ThermalDynamics:cover:0, 金合欢树苗 覆盖板
ThermalDynamics:cover:0, 深色橡树树苗 覆盖板
ThermalDynamics:cover:0, 基岩 覆盖板
ThermalDynamics:cover:0, 水 覆盖板
ThermalDynamics:cover:0, 水 覆盖板
ThermalDynamics:cover:0, 岩浆 覆盖板
ThermalDynamics:cover:0, 岩浆 覆盖板
ThermalDynamics:cover:0, 沙子 覆盖板
ThermalDynamics:cover:0, 红沙 覆盖板
ThermalDynamics:cover:0, 沙砾 覆盖板
ThermalDynamics:cover:0, 金矿石 覆盖板
ThermalDynamics:cover:0, 铁矿石 覆盖板
ThermalDynamics:cover:0, 煤矿石 覆盖板
ThermalDynamics:cover:0, 橡木 覆盖板
ThermalDynamics:cover:0, 云杉木 覆盖板
ThermalDynamics:cover:0, 白桦木 覆盖板
ThermalDynamics:cover:0, 丛林木 覆盖板
ThermalDynamics:cover:0, 橡树树叶 覆盖板
ThermalDynamics:cover:0, 橡树树叶 覆盖板
ThermalDynamics:cover:0, 橡树树叶 覆盖板
ThermalDynamics:cover:0, 橡树树叶 覆盖板
ThermalDynamics:cover:0, 海绵 覆盖板
ThermalDynamics:cover:0, 玻璃 覆盖板
ThermalDynamics:cover:0, 青金石矿石 覆盖板
ThermalDynamics:cover:0, 青金石块 覆盖板
ThermalDynamics:cover:0, 沙石 覆盖板
ThermalDynamics:cover:0, 錾制沙石 覆盖板
ThermalDynamics:cover:0, 平滑沙石 覆盖板
ThermalDynamics:cover:0, 动力铁轨 覆盖板
ThermalDynamics:cover:0, 探测铁轨 覆盖板
ThermalDynamics:cover:0, 粘性活塞 覆盖板
ThermalDynamics:cover:0, 蜘蛛网 覆盖板
ThermalDynamics:cover:0, 草 覆盖板
ThermalDynamics:cover:0, 蕨 覆盖板
ThermalDynamics:cover:0, 枯死的灌木 覆盖板
ThermalDynamics:cover:0, 活塞 覆盖板
ThermalDynamics:cover:0, 羊毛 覆盖板
ThermalDynamics:cover:0, 橙色羊毛 覆盖板
ThermalDynamics:cover:0, 品红色羊毛 覆盖板
ThermalDynamics:cover:0, 淡蓝色羊毛 覆盖板
ThermalDynamics:cover:0, 黄色羊毛 覆盖板
ThermalDynamics:cover:0, 黄绿色羊毛 覆盖板
ThermalDynamics:cover:0, 粉红色羊毛 覆盖板
ThermalDynamics:cover:0, 灰色羊毛 覆盖板
ThermalDynamics:cover:0, 淡灰色羊毛 覆盖板
ThermalDynamics:cover:0, 青色羊毛 覆盖板
ThermalDynamics:cover:0, 紫色羊毛 覆盖板
ThermalDynamics:cover:0, 蓝色羊毛 覆盖板
ThermalDynamics:cover:0, 棕色羊毛 覆盖板
ThermalDynamics:cover:0, 绿色羊毛 覆盖板
ThermalDynamics:cover:0, 红色羊毛 覆盖板
ThermalDynamics:cover:0, 黑色羊毛 覆盖板
ThermalDynamics:cover:0, 蒲公英 覆盖板
ThermalDynamics:cover:0, 罂粟 覆盖板
ThermalDynamics:cover:0, 兰花 覆盖板
ThermalDynamics:cover:0, 绒球葱 覆盖板
ThermalDynamics:cover:0, 茜草花 覆盖板
ThermalDynamics:cover:0, 红色郁金香 覆盖板
ThermalDynamics:cover:0, 橙色郁金香 覆盖板
ThermalDynamics:cover:0, 白色郁金香 覆盖板
ThermalDynamics:cover:0, 粉红色郁金香 覆盖板
ThermalDynamics:cover:0, 滨菊 覆盖板
ThermalDynamics:cover:0, 蘑菇 覆盖板
ThermalDynamics:cover:0, 蘑菇 覆盖板
ThermalDynamics:cover:0, 金块 覆盖板
ThermalDynamics:cover:0, 铁块 覆盖板
ThermalDynamics:cover:0, 石台阶 覆盖板
ThermalDynamics:cover:0, 沙石台阶 覆盖板
ThermalDynamics:cover:0, 圆石台阶 覆盖板
ThermalDynamics:cover:0, 砖台阶 覆盖板
ThermalDynamics:cover:0, 石砖台阶 覆盖板
ThermalDynamics:cover:0, 地狱砖台阶 覆盖板
ThermalDynamics:cover:0, 石英台阶 覆盖板
ThermalDynamics:cover:0, 砖块 覆盖板
ThermalDynamics:cover:0, TNT 覆盖板
ThermalDynamics:cover:0, 书架 覆盖板
ThermalDynamics:cover:0, 苔石 覆盖板
ThermalDynamics:cover:0, 黑曜石 覆盖板
ThermalDynamics:cover:0, 火把 覆盖板
ThermalDynamics:cover:0, 火 覆盖板
ThermalDynamics:cover:0, 橡木楼梯 覆盖板
ThermalDynamics:cover:0, 钻石矿石 覆盖板
ThermalDynamics:cover:0, 钻石块 覆盖板
ThermalDynamics:cover:0, 工作台 覆盖板
ThermalDynamics:cover:0, 耕地 覆盖板
ThermalDynamics:cover:0, 梯子 覆盖板
ThermalDynamics:cover:0, 铁轨 覆盖板
ThermalDynamics:cover:0, 石楼梯 覆盖板
ThermalDynamics:cover:0, 拉杆 覆盖板
ThermalDynamics:cover:0, 压力板 覆盖板
ThermalDynamics:cover:0, 压力板 覆盖板
ThermalDynamics:cover:0, 红石矿石 覆盖板
ThermalDynamics:cover:0, 红石火把 覆盖板
ThermalDynamics:cover:0, 按钮 覆盖板
ThermalDynamics:cover:0, 雪 覆盖板
ThermalDynamics:cover:0, 冰 覆盖板
ThermalDynamics:cover:0, 雪 覆盖板
ThermalDynamics:cover:0, 仙人掌 覆盖板
ThermalDynamics:cover:0, 粘土块 覆盖板
ThermalDynamics:cover:0, 栅栏 覆盖板
ThermalDynamics:cover:0, 南瓜 覆盖板
ThermalDynamics:cover:0, 地狱岩 覆盖板
ThermalDynamics:cover:0, 灵魂沙 覆盖板
ThermalDynamics:cover:0, 萤石 覆盖板
ThermalDynamics:cover:0, 传送门 覆盖板
ThermalDynamics:cover:0, 南瓜灯 覆盖板
ThermalDynamics:cover:0, 白色染色玻璃 覆盖板
ThermalDynamics:cover:0, 橙色染色玻璃 覆盖板
ThermalDynamics:cover:0, 品红色染色玻璃 覆盖板
ThermalDynamics:cover:0, 淡蓝色染色玻璃 覆盖板
ThermalDynamics:cover:0, 黄色染色玻璃 覆盖板
ThermalDynamics:cover:0, 黄绿色染色玻璃 覆盖板
ThermalDynamics:cover:0, 粉红色染色玻璃 覆盖板
ThermalDynamics:cover:0, 灰色染色玻璃 覆盖板
ThermalDynamics:cover:0, 淡灰色染色玻璃 覆盖板
ThermalDynamics:cover:0, 青色染色玻璃 覆盖板
ThermalDynamics:cover:0, 紫色染色玻璃 覆盖板
ThermalDynamics:cover:0, 蓝色染色玻璃 覆盖板
ThermalDynamics:cover:0, 棕色染色玻璃 覆盖板
ThermalDynamics:cover:0, 绿色染色玻璃 覆盖板
ThermalDynamics:cover:0, 红色染色玻璃 覆盖板
ThermalDynamics:cover:0, 黑色染色玻璃 覆盖板
ThermalDynamics:cover:0, 活板门 覆盖板
ThermalDynamics:cover:0, 石头怪物蛋 覆盖板
ThermalDynamics:cover:0, 圆石怪物蛋 覆盖板
ThermalDynamics:cover:0, 石砖怪物蛋 覆盖板
ThermalDynamics:cover:0, 苔石砖怪物蛋 覆盖板
ThermalDynamics:cover:0, 裂石砖怪物蛋 覆盖板
ThermalDynamics:cover:0, 錾制石砖怪物蛋 覆盖板
ThermalDynamics:cover:0, 石砖 覆盖板
ThermalDynamics:cover:0, 苔石砖 覆盖板
ThermalDynamics:cover:0, 裂石砖 覆盖板
ThermalDynamics:cover:0, 錾制石砖 覆盖板
ThermalDynamics:cover:0, 蘑菇 覆盖板
ThermalDynamics:cover:0, 蘑菇 覆盖板
ThermalDynamics:cover:0, 铁栏杆 覆盖板
ThermalDynamics:cover:0, 玻璃板 覆盖板
ThermalDynamics:cover:0, 西瓜 覆盖板
ThermalDynamics:cover:0, 藤蔓 覆盖板
ThermalDynamics:cover:0, 栅栏门 覆盖板
ThermalDynamics:cover:0, 砖楼梯 覆盖板
ThermalDynamics:cover:0, 石砖楼梯 覆盖板
ThermalDynamics:cover:0, 菌丝 覆盖板
ThermalDynamics:cover:0, 睡莲 覆盖板
ThermalDynamics:cover:0, 地狱砖块 覆盖板
ThermalDynamics:cover:0, 地狱砖栅栏 覆盖板
ThermalDynamics:cover:0, 地狱砖楼梯 覆盖板
ThermalDynamics:cover:0, 末地传送门 覆盖板
ThermalDynamics:cover:0, 末地石 覆盖板
ThermalDynamics:cover:0, 龙蛋 覆盖板
ThermalDynamics:cover:0, 红石灯 覆盖板
ThermalDynamics:cover:0, 橡木台阶 覆盖板
ThermalDynamics:cover:0, 云杉台阶 覆盖板
ThermalDynamics:cover:0, 桦木台阶 覆盖板
ThermalDynamics:cover:0, 丛林台阶 覆盖板
ThermalDynamics:cover:0, 金合欢木台阶 覆盖板
ThermalDynamics:cover:0, 深色橡木台阶 覆盖板
ThermalDynamics:cover:0, 可可果 覆盖板
ThermalDynamics:cover:0, 沙石楼梯 覆盖板
ThermalDynamics:cover:0, 绿宝石矿石 覆盖板
ThermalDynamics:cover:0, 绊线钩 覆盖板
ThermalDynamics:cover:0, 绿宝石块 覆盖板
ThermalDynamics:cover:0, 云杉木楼梯 覆盖板
ThermalDynamics:cover:0, 桦木楼梯 覆盖板
ThermalDynamics:cover:0, 丛林木楼梯 覆盖板
ThermalDynamics:cover:0, 圆石墙 覆盖板
ThermalDynamics:cover:0, 苔石墙 覆盖板
ThermalDynamics:cover:0, 胡萝卜 覆盖板
ThermalDynamics:cover:0, 马铃薯 覆盖板
ThermalDynamics:cover:0, 按钮 覆盖板
ThermalDynamics:cover:0, 铁砧 覆盖板
ThermalDynamics:cover:0, 铁砧 覆盖板
ThermalDynamics:cover:0, 铁砧 覆盖板
ThermalDynamics:cover:0, 测重压力板 (轻质) 覆盖板
ThermalDynamics:cover:0, 测重压力板 (重质) 覆盖板
ThermalDynamics:cover:0, 红石块 覆盖板
ThermalDynamics:cover:0, 下界石英矿石 覆盖板
ThermalDynamics:cover:0, 石英块 覆盖板
ThermalDynamics:cover:0, 錾制石英块 覆盖板
ThermalDynamics:cover:0, 竖纹石英块 覆盖板
ThermalDynamics:cover:0, 石英楼梯 覆盖板
ThermalDynamics:cover:0, 激活铁轨 覆盖板
ThermalDynamics:cover:0, 白色染色粘土 覆盖板
ThermalDynamics:cover:0, 橙色染色粘土 覆盖板
ThermalDynamics:cover:0, 品红色染色粘土 覆盖板
ThermalDynamics:cover:0, 淡蓝色染色粘土 覆盖板
ThermalDynamics:cover:0, 黄色染色粘土 覆盖板
ThermalDynamics:cover:0, 黄绿色染色粘土 覆盖板
ThermalDynamics:cover:0, 粉色染色粘土 覆盖板
ThermalDynamics:cover:0, 灰色染色粘土 覆盖板
ThermalDynamics:cover:0, 淡灰色染色粘土 覆盖板
ThermalDynamics:cover:0, 青色染色粘土 覆盖板
ThermalDynamics:cover:0, 紫色染色粘土 覆盖板
ThermalDynamics:cover:0, 蓝色染色粘土 覆盖板
ThermalDynamics:cover:0, 棕色染色粘土 覆盖板
ThermalDynamics:cover:0, 绿色染色粘土 覆盖板
ThermalDynamics:cover:0, 红色染色粘土 覆盖板
ThermalDynamics:cover:0, 黑色染色粘土 覆盖板
ThermalDynamics:cover:0, 白色染色玻璃板 覆盖板
ThermalDynamics:cover:0, 橙色染色玻璃板 覆盖板
ThermalDynamics:cover:0, 品红色染色玻璃板 覆盖板
ThermalDynamics:cover:0, 淡蓝色染色玻璃板 覆盖板
ThermalDynamics:cover:0, 黄色染色玻璃板 覆盖板
ThermalDynamics:cover:0, 黄绿色染色玻璃板 覆盖板
ThermalDynamics:cover:0, 粉红色染色玻璃板 覆盖板
ThermalDynamics:cover:0, 灰色染色玻璃板 覆盖板
ThermalDynamics:cover:0, 淡灰色染色玻璃板 覆盖板
ThermalDynamics:cover:0, 青色染色玻璃板 覆盖板
ThermalDynamics:cover:0, 紫色染色玻璃板 覆盖板
ThermalDynamics:cover:0, 蓝色染色玻璃板 覆盖板
ThermalDynamics:cover:0, 棕色染色玻璃板 覆盖板
ThermalDynamics:cover:0, 绿色染色玻璃板 覆盖板
ThermalDynamics:cover:0, 红色染色玻璃板 覆盖板
ThermalDynamics:cover:0, 黑色染色玻璃板 覆盖板
ThermalDynamics:cover:0, 金合欢树叶 覆盖板
ThermalDynamics:cover:0, 金合欢树叶 覆盖板
ThermalDynamics:cover:0, 金合欢木 覆盖板
ThermalDynamics:cover:0, 深色橡木 覆盖板
ThermalDynamics:cover:0, 金合欢木楼梯 覆盖板
ThermalDynamics:cover:0, 深色橡木楼梯 覆盖板
ThermalDynamics:cover:0, 拆解工作台 覆盖板
ThermalDynamics:cover:0, 咒波粘浆 覆盖板
ThermalDynamics:cover:0, 咒波瓦斯 覆盖板
ThermalDynamics:cover:0, 净化之水 覆盖板
ThermalDynamics:cover:0, 死亡之水 覆盖板
ThermalDynamics:cover:0, 干草块 覆盖板
ThermalDynamics:cover:0, 地毯 覆盖板
ThermalDynamics:cover:0, 橙色地毯 覆盖板
ThermalDynamics:cover:0, 品红色地毯 覆盖板
ThermalDynamics:cover:0, 淡蓝色地毯 覆盖板
ThermalDynamics:cover:0, 黄色地毯 覆盖板
ThermalDynamics:cover:0, 黄绿色地毯 覆盖板
ThermalDynamics:cover:0, 粉红色地毯 覆盖板
ThermalDynamics:cover:0, 灰色地毯 覆盖板
ThermalDynamics:cover:0, 淡灰色地毯 覆盖板
ThermalDynamics:cover:0, 青色地毯 覆盖板
ThermalDynamics:cover:0, 紫色地毯 覆盖板
ThermalDynamics:cover:0, 蓝色地毯 覆盖板
ThermalDynamics:cover:0, 棕色地毯 覆盖板
ThermalDynamics:cover:0, 绿色地毯 覆盖板
ThermalDynamics:cover:0, 红色地毯 覆盖板
ThermalDynamics:cover:0, 黑色地毯 覆盖板
ThermalDynamics:cover:0, 硬化粘土 覆盖板
ThermalDynamics:cover:0, 煤炭块 覆盖板
ThermalDynamics:cover:0, 浮冰 覆盖板
ThermalDynamics:cover:0, 向日葵 覆盖板
ThermalDynamics:cover:0, 丁香 覆盖板
ThermalDynamics:cover:0, 高草丛 覆盖板
ThermalDynamics:cover:0, 大型蕨 覆盖板
ThermalDynamics:cover:0, 玫瑰丛 覆盖板
ThermalDynamics:cover:0, 牡丹 覆盖板
ThermalDynamics:cover:0, 朱砂矿石 覆盖板
ThermalDynamics:cover:0, 风之蕴魔石 覆盖板
ThermalDynamics:cover:0, 火之蕴魔石 覆盖板
ThermalDynamics:cover:0, 水之蕴魔石 覆盖板
ThermalDynamics:cover:0, 地之蕴魔石 覆盖板
ThermalDynamics:cover:0, 秩序蕴魔石 覆盖板
ThermalDynamics:cover:0, 混沌蕴魔石 覆盖板
ThermalDynamics:cover:0, 琥珀矿石 覆盖板
ThermalDynamics:cover:0, 宏伟之木原木 覆盖板
ThermalDynamics:cover:0, 银树原木 覆盖板
ThermalDynamics:cover:0, 宏伟之木树叶 覆盖板
ThermalDynamics:cover:0, 银树树叶 覆盖板
ThermalDynamics:cover:0, 宏伟之木树苗 覆盖板
ThermalDynamics:cover:0, 银树树苗 覆盖板
ThermalDynamics:cover:0, 水银花 覆盖板
ThermalDynamics:cover:0, 火焰草 覆盖板
ThermalDynamics:cover:0, 纤毛菇 覆盖板
ThermalDynamics:cover:0, 陈年污点 覆盖板
ThermalDynamics:cover:0, 腐化泥土 覆盖板
ThermalDynamics:cover:0, 血肉方块 覆盖板
ThermalDynamics:cover:0, 腐化草丛 覆盖板
ThermalDynamics:cover:0, 腐化草地 覆盖板
ThermalDynamics:cover:0, 腐化植物 覆盖板
ThermalDynamics:cover:0, 孢子梗 覆盖板
ThermalDynamics:cover:0, 黑曜石图腾 覆盖板
ThermalDynamics:cover:0, 黑曜石瓦块 覆盖板
ThermalDynamics:cover:0, 旅行者铺路石 覆盖板
ThermalDynamics:cover:0, 神秘方块 覆盖板
ThermalDynamics:cover:0, 油脂方块 覆盖板
ThermalDynamics:cover:0, 奥术石块 覆盖板
ThermalDynamics:cover:0, 奥术石砖 覆盖板
ThermalDynamics:cover:0, 傀儡脚镣 覆盖板
ThermalDynamics:cover:0, 荒古石头 覆盖板
ThermalDynamics:cover:0, 荒古岩石 覆盖板
ThermalDynamics:cover:0, 陈年石头 覆盖板
ThermalDynamics:cover:0, 荒古石座 覆盖板
ThermalDynamics:cover:0, 白色油脂蜡烛 覆盖板
ThermalDynamics:cover:0, 橙色油脂蜡烛 覆盖板
ThermalDynamics:cover:0, 品红色油脂蜡烛 覆盖板
ThermalDynamics:cover:0, 浅蓝色油脂蜡烛 覆盖板
ThermalDynamics:cover:0, 黄色油脂蜡烛 覆盖板
ThermalDynamics:cover:0, 柠檬色油脂蜡烛 覆盖板
ThermalDynamics:cover:0, 粉色油脂蜡烛 覆盖板
ThermalDynamics:cover:0, 灰色油脂蜡烛 覆盖板
ThermalDynamics:cover:0, 浅灰色油脂蜡烛 覆盖板
ThermalDynamics:cover:0, 青色油脂蜡烛 覆盖板
ThermalDynamics:cover:0, 紫色油脂蜡烛 覆盖板
ThermalDynamics:cover:0, 蓝色油脂蜡烛 覆盖板
ThermalDynamics:cover:0, 棕色油脂蜡烛 覆盖板
